Time,Setpoint,Speed,Control,Load
0.344,0,-0.00251537,0.0239048,0
0.345,0,-0.00251746,0.0239282,0
0.346,0,-0.00251911,0.0239471,0
0.347,0,-0.0025203,0.0239616,0
0.348,0,-0.00252106,0.0239716,0
0.349,0,-0.00252138,0.0239773,0
0.35,0,-0.00252127,0.0239787,0
0.351,0,-0.00252073,0.0239757,0
0.352,0,-0.00251977,0.0239686,0
0.353,0,-0.00251838,0.0239572,0
0.354,0,-0.00251659,0.0239417,0
0.355,0,-0.00251438,0.0239222,0
0.356,0,-0.00251177,0.0238985,0
0.357,0,-0.00250876,0.0238709,0
0.358,0,-0.00250535,0.0238393,0
0.359,0,-0.00250156,0.0238038,0
0.36,0,-0.00249737,0.0237644,0
0.361,0,-0.00249281,0.0237212,0
0.362,0,-0.00248787,0.0236742,0
0.363,0,-0.00248255,0.0236235,0
0.364,0,-0.00247687,0.0235692,0
0.365,0,-0.00247083,0.0235112,0
0.366,0,-0.00246443,0.0234496,0
0.367,0,-0.00245768,0.0233845,0
0.368,0,-0.00245058,0.0233159,0
0.369,0,-0.00244314,0.0232439,0
0.37,0,-0.00243536,0.0231685,0
0.371,0,-0.00242725,0.0230898,0
0.372,0,-0.00241881,0.0230078,0
0.373,0,-0.00241005,0.0229225,0
0.374,0,-0.00240097,0.0228341,0
0.375,0,-0.00239157,0.0227425,0
0.376,0,-0.00238187,0.0226478,0
0.377,0,-0.00237186,0.02255,0
0.378,0,-0.00236156,0.0224493,0
0.379,0,-0.00235096,0.0223456,0
0.38,0,-0.00234007,0.0222391,0
0.381,0,-0.0023289,0.0221297,0
0.382,0,-0.00231745,0.0220175,0
0.383,0,-0.00230573,0.0219025,0
0.384,0,-0.00229374,0.0217848,0
0.385,0,-0.00228148,0.0216645,0
0.386,0,-0.00226897,0.0215416,0
0.387,0,-0.0022562,0.0214161,0
0.388,0,-0.00224318,0.0212881,0
0.389,0,-0.00222992,0.0211577,0
0.39,0,-0.00221641,0.0210249,0
0.391,0,-0.00220268,0.0208897,0
0.392,0,-0.00218871,0.0207522,0
0.393,0,-0.00217452,0.0206124,0
0.394,0,-0.00216011,0.0204704,0
0.395,0,-0.00214548,0.0203263,0
0.396,0,-0.00213065,0.02018,0
0.397,0,-0.00211561,0.0200317,0
0.398,0,-0.00210036,0.0198813,0
0.399,0,-0.00208492,0.019729,0
0.4,0,-0.00206929,0.0195747,0
0.401,0,-0.00205348,0.0194186,0
0.402,0,-0.00203748,0.0192606,0
0.403,0,-0.00202131,0.0191009,0
0.404,0,-0.00200496,0.0189394,0
0.405,0,-0.00198845,0.0187762,0
0.406,0,-0.00197177,0.0186114,0
0.407,0,-0.00195494,0.0184449,0
0.408,0,-0.00193795,0.018277,0
0.409,0,-0.00192081,0.0181075,0
0.41,0,-0.00190353,0.0179365,0
0.411,0,-0.00188611,0.0177642,0
0.412,0,-0.00186855,0.0175905,0
0.413,0,-0.00185086,0.0174154,0
0.414,0,-0.00183305,0.0172391,0
0.415,0,-0.00181511,0.0170615,0
0.416,0,-0.00179706,0.0168828,0
0.417,0,-0.0017789,0.0167029,0
0.418,0,-0.00176062,0.0165219,0
0.419,0,-0.00174224,0.0163398,0
0.42,0,-0.00172377,0.0161567,0
0.421,0,-0.00170519,0.0159727,0
0.422,0,-0.00168653,0.0157877,0
0.423,0,-0.00166778,0.0156018,0
0.424,0,-0.00164894,0.0154151,0
0.425,0,-0.00163003,0.0152276,0
0.426,0,-0.00161105,0.0150393,0
0.427,0,-0.00159199,0.0148503,0
0.428,0,-0.00157287,0.0146606,0
0.429,0,-0.00155368,0.0144703,0
0.43,0,-0.00153444,0.0142794,0
0.431,0,-0.00151514,0.0140879,0
0.432,0,-0.00149579,0.0138959,0
0.433,0,-0.0014764,0.0137035,0
0.434,0,-0.00145697,0.0135106,0
0.435,0,-0.00143749,0.0133172,0
0.436,0,-0.00141799,0.0131236,0
0.437,0,-0.00139845,0.0129296,0
0.438,0,-0.00137888,0.0127353,0
0.439,0,-0.0013593,0.0125408,0
0.44,0,-0.00133969,0.012346,0
0.441,0,-0.00132007,0.0121511,0
0.442,0,-0.00130043,0.011956,0
0.443,0,-0.00128079,0.0117609,0
0.444,0,-0.00126114,0.0115656,0
0.445,0,-0.00124149,0.0113704,0
0.446,0,-0.00122185,0.0111751,0
0.447,0,-0.00120221,0.0109799,0
0.448,0,-0.00118257,0.0107847,0
0.449,0,-0.00116296,0.0105897,0
0.45,0,-0.00114335,0.0103948,0
